-4.636473,8.387314,4
-2.4115844,6.3530245,9
1.45324,-7.4399877,2
-0.97749287,-0.71726334,5
-7.5977025,2.7386432,7
0.02508466,-7.860602,2
-5.215021,8.068279,4
-2.1933224,8.737563,4
1.0205897,-7.3723726,2
-4.918931,-9.560817,1
-4.0373354,4.1987467,9
-7.0175166,5.040084,7
1.3251323,-7.277584,2
0.1391292,-0.11833808,8
-7.163432,2.727563,7
6.526311,-2.4965699,6
-4.522788,4.3212442,9
-1.1480883,-7.1084614,2
1.6970675,-7.303847,2
1.2999313,-1.1166737,3
-3.367903,-1.4006618,8
-4.6425214,-10.4505415,1
7.9166236,-1.8775967,6
1.7371001,1.2366488,5
-6.4916496,-4.990681,1
-5.6133447,-10.441277,1
12.927714,0.14772747,0
-0.45117486,-7.8720856,2
7.1597767,-2.453398,6
-3.9094546,8.452052,4
0.59671825,1.9352945,5
1.4144125,-1.2074775,8
2.1738029,-3.0383668,3
-4.589362,-10.802931,1
0.61446506,1.9284843,5
-6.267506,-8.845826,1
-4.512397,3.671512,9
-0.7130634,-6.6997924,2
-7.0390563,2.4076986,7
-4.823089,7.0248485,4
-4.6139684,8.377298,4
-3.4976797,6.96895,4
-3.559679,-1.2861071,8
-6.3008842,-6.6147575,1
-0.03636463,2.8485084,5
-0.054932922,3.1112273,8
-4.3880014,4.244956,9
1.5243578,1.959712,5
7.767815,-2.0091236,6
-6.5475216,3.9978127,7
-4.6739187,3.8226898,9
-2.2479055,6.828906,9
1.8150218,-3.3757432,3
-8.50345,4.529683,7
12.71493,0.48525873,0
-2.5644848,6.4605575,9
12.167517,1.6671387,0
6.8169065,-2.3388228,6
7.519851,-1.7066627,6
0.63344663,-8.195945,2
2.17585,-2.9740045,3
-1.5922928,6.5829897,9
12.635485,1.7335863,0
-7.6333656,4.657029,7
0.14081629,2.4436347,5
-2.978415,8.019367,4
-3.3580217,-1.7010506,8
11.750933,1.9310536,0
-4.6525497,4.700609,9
-3.8162682,8.008291,4
-6.4603634,-5.1843653,1
-1.3401189,-7.7499347,2
-2.9883046,-1.5007806,8
-8.15813,5.3139615,7
-6.4608192,-5.0048094,1
1.0575604,-7.241839,2
7.775359,-1.9773945,6
-5.7931724,-8.788837,1
11.573621,-0.39536303,0
2.8344073,-1.7270118,3
13.25578,0.77538705,0
-6.2122684,-9.837695,1
-7.068113,-5.7768,1
-2.411167,-1.377228,8
1.3255081,-7.8661914,2
11.736521,1.3676244,0
0.54596394,-1.879672,3
-2.2935336,5.9736743,9
-4.204498,8.966853,4
12.883046,1.7716813,0
0.25095573,3.0665245,5
11.871139,2.1787992,0
8.039887,-2.2476091,6
-6.741969,-6.8007436,1
-7.5989013,2.3286757,7
-0.25846413,6.4054966,7
-3.160048,-0.71300185,8
-4.7664847,-10.322408,1
-4.7382946,3.4388573,9
-5.0565333,-7.91073,2
13.421168,0.50207096,0
1.664642,1.8489715,5
-7.192986,-4.5424547,1
0.64417714,-6.6384516,2
1.3073428,-7.979556,2
-6.492555,4.4652042,7
1.3989102,-2.1479378,3
2.0680335,2.1401503,5
-4.853167,9.139731,4
-3.9817991,5.345763,9
-7.0466137,1.9769467,7
-5.8583975,-10.1604805,1
-3.3228211,-0.8360222,8
1.733704,-0.6346442,3
-5.1009884,2.8159118,9
7.453081,0.20419784,6
13.552225,1.110298,0
2.6447423,-1.6770701,3
-7.131318,-3.7356179,1
-7.161754,-6.0136724,1
1.4111707,-7.141914,2
11.153584,1.3457545,6
2.3539817,-2.0400112,3
1.6934994,0.8165595,5
-6.4765663,1.7283609,7
6.6492586,-2.0756953,6
-2.706371,-1.558594,8
-6.877305,4.3870363,3
-5.160235,2.7145393,9
1.9645039,1.9821746,5
-3.4261525,-1.598235,8
2.5696206,0.6030273,5
-7.8782663,2.9304206,7
8.354184,0.1455651,6
-7.139822,-4.5572014,1
-7.2970123,-4.524782,1
1.0385123,-3.137646,3
-6.4512253,-6.7291503,1
-6.5229163,1.764277,7
1.7736179,2.3505702,5
0.36102253,2.9409971,5
2.3743627,-1.3796406,5
1.692422,-7.388872,2
2.7139275,1.4265904,5
-2.7931523,-1.1504287,8
-6.7965136,3.7302248,7
13.483533,0.382989,0
-2.8614397,5.83277,9
-7.99326,2.7107584,7
-7.7401576,3.87979,7
0.040039174,3.0220902,5
11.871578,1.5426499,0
-4.5626535,3.3375247,9
11.931208,1.8995097,0
13.437305,-0.30982256,0
-0.23011366,0.09688067,8
-4.9406414,3.0055041,9
-0.25789514,-7.1560893,2
-5.400929,9.023848,4
-0.9142218,-0.24828821,8
-7.0542874,-3.513082,1
7.360059,-0.19677763,6
-7.1196465,-3.7929413,1
7.3504157,-1.3009924,6
0.3203603,2.4423501,5
-6.503506,-6.4377356,1
-2.2454083,-0.8358488,8
0.5225541,-2.0808089,3
-4.958872,8.718525,4
11.49618,-0.39121178,0
0.70464414,2.517942,5
2.4861653,-1.7903527,5
-2.3659031,-1.5646881,8
2.6690612,-1.6057734,3
7.4103694,-2.45507,6
1.0644265,-8.2886095,2
1.5565696,-3.061663,3
-2.7308624,5.963495,9
1.3861232,-8.116062,2
-5.742282,-8.847612,1
-7.153774,-4.945791,1
2.5932674,0.72700745,5
1.3404404,-7.75888,2
-5.572973,-9.209805,1
1.6688246,-3.1682558,3
-0.1265556,-6.0417633,2
-3.2661843,-1.6600031,8
-6.002387,2.7947624,7
1.9848529,-3.3853738,3
-8.206996,4.6938314,7
1.5682621,-7.693057,2
-3.6028657,8.493834,4
7.921198,-2.4291584,6
-3.4098372,5.9346795,9
-6.8216467,2.087369,7
0.1736509,-8.157194,2
-5.291521,8.756048,4
0.31947047,-7.099688,2
-2.948638,-1.312573,8
-5.9508643,-9.389031,1
-7.373793,-5.1806197,1
0.6997564,-2.270632,3
-3.423042,-1.5208508,8
-3.2968786,6.988214,4
13.419685,0.25766778,0
6.4402137,-2.346938,6
0.90917504,3.1423652,5
-3.123152,5.8170176,9
1.7456416,-3.2937593,3
10.908421,0.31579152,0
-5.1701684,2.823791,9
0.30995166,-8.362828,2
-4.8511972,9.186785,4
-6.3613453,2.189445,7
-7.1422553,-4.0081472,1
-1.9241811,-6.9273176,2
-4.5381837,3.3586445,9
-4.205803,6.579413,4
1.4383559,-7.5548005,2
7.3289857,0.043014802,6
-7.083559,-4.315076,1
-0.44180626,-0.8775458,8
-4.9709973,3.1010704,9
11.435115,1.6570231,0
7.7538524,-2.899633,6
7.797366,-2.107722,6
-6.8318715,1.9762868,7
-4.5287642,5.5436287,9
-4.852405,2.9697258,9
0.046871167,-0.8502782,8
13.077227,-0.41462943,0
-6.8810825,-7.6012135,1
-5.56083,8.959222,4
-1.6274908,8.344954,4
7.786296,-2.7315047,6
-7.976049,5.5417304,7
-7.398577,-4.991904,1
2.0587316,2.7696042,5
-6.167488,1.978336,7
11.186525,0.7692601,0
1.2307577,-2.737155,3
-0.051804345,2.7634041,5
-3.0920508,-0.7707377,8
-2.6547017,8.235745,4
-6.937984,2.0315995,7
-4.6950316,-10.257321,1
1.3324077,-7.203369,2
2.6338234,0.5449403,5
-4.4807506,3.8500998,9
2.6374998,0.8693458,5
7.8152432,-2.9676807,6
-6.977836,3.670054,7
1.7781738,2.154911,5
-3.5764887,4.0642166,9
0.8035047,2.7322257,8
-0.33188456,-0.46218622,8
1.2887207,-3.032071,3
6.3060646,-2.4969645,6
-4.935855,2.8238122,9
-8.50743,4.3602877,7
13.044242,-0.4981489,0
-6.1313405,3.770837,7
1.083378,-6.9205356,5
-6.797401,3.4887557,7
-7.1274133,-4.4350553,1
-5.338009,-10.560524,1
12.5810175,-0.06306019,0
-8.496963,5.3638406,7
-5.18298,2.857309,9
0.9236374,-7.5812917,2
1.7089913,-2.7802808,3
-7.06631,-6.1619215,7
1.194271,-2.2694297,3
-1.5248439,-6.8901954,2
-5.4831977,8.989404,4
-5.7865047,-7.2721853,1
7.832465,-3.096666,6
-0.802144,-6.4528956,2
-7.0400496,1.983233,7
1.4508488,1.4065791,5
1.0593836,2.4975116,5
-7.1400814,4.164836,7
-5.2204146,9.077824,4
12.036553,-0.30047667,0
0.9367484,-7.2686834,2
8.075339,0.045805417,6
1.2469379,-3.2012458,3
6.5048556,-2.0763736,6
-5.651997,8.850079,4
11.503296,0.4854038,0
-5.1660404,9.159997,4
-0.14758106,-6.293209,2
7.939752,-2.9907002,6
11.627633,-0.5506552,0
13.591987,-0.21391575,0
11.061237,1.0095139,0
12.78806,-0.090872414,0
2.8987014,-0.48276943,3
-7.2587075,-5.148294,1
7.0467415,-2.7679331,6
1.1321864,-7.236903,2
-5.3151937,-7.52081,2
2.4125013,-2.6287796,3
-6.2662535,-8.0940695,1
-4.1916895,9.110239,4
-6.0141897,-9.907321,1
1.472042,0.9739977,5
-4.5393906,8.60693,4
8.220925,-1.7026217,6
-2.0399785,7.538935,4
-7.207631,2.2635534,7
0.38453642,-7.8702435,2
-3.1282773,-1.5876203,8
-8.164315,5.3287945,7
-3.6241872,4.7371817,9
-0.90018874,-6.967171,2
12.790853,-0.08133052,0
2.2958467,1.1877459,5
-7.109206,-5.159087,1
-2.966342,8.198545,4
0.7643412,-6.7928553,2
-1.070207,-0.35444766,8
2.129549,-3.0814269,3
-1.3151137,-6.9937663,2
-4.3366528,9.192815,4
-6.4396677,-5.747727,1
1.667776,0.6648146,5
-4.6243997,8.56885,4
8.248495,-1.7085406,6
11.347046,0.37459823,0
-7.780828,2.7775922,7
-1.3750699,6.22091,9
-3.5427163,-1.5740814,8
-1.9753683,7.978815,4
-4.3125286,4.3609996,9
-1.0349491,-0.46418723,8
12.942279,0.49533135,0
-5.402213,-9.891722,1
-7.328457,-4.753458,1
12.765443,-0.7542779,0
1.3567239,-7.34981,2
-0.57175285,-6.739838,2
2.1487381,-3.0842595,3
0.9328174,-7.9602523,2
-4.483631,9.188073,4
-2.8470416,6.9103866,4
2.3453321,0.91293347,5
-5.123147,-10.317571,8
8.00902,-2.5831494,6
2.6584632,0.9381613,5
-7.3001823,2.103064,7
-8.00245,4.8524485,7
-3.4233582,-1.5521156,8
-0.7679714,-0.2750846,8
-3.8215282,4.4396544,9
-6.066249,2.9166725,7
-4.2822456,9.195516,4
-6.904475,4.376813,7
2.140368,-3.128858,3
-0.9793077,-6.674339,2
12.987471,0.4156599,0
-1.2633182,-0.25073656,8
7.949293,-2.7581148,6
-0.24104962,-0.76288474,8
7.8266277,-3.0276875,6
-4.7994866,-11.115113,1
8.183849,-2.114966,6
-1.3637322,-1.4195734,8
-3.6347115,4.6053357,9
-3.1060941,8.893754,4
13.201913,0.18537821,0
-3.8178802,5.852407,9
13.284454,-0.19767201,0
-4.1882243,6.789671,4
-6.915473,-4.603489,1
2.2943723,0.7627676,5
-5.117334,9.10499,4
-7.0980344,4.875036,7
1.4616487,1.3582549,5
1.5051985,-1.2447261,3
-7.1393495,2.0375507,7
-4.6997776,6.9712143,4
-4.0152173,3.7819955,9
-1.5345176,-0.1517795,8
1.1482857,1.3649741,5
-1.667924,-0.5646286,8
8.123437,-2.6121902,6
1.7080724,-0.501091,3
-2.9166868,-1.2595094,8
7.0893793,-0.6078002,6
-3.0590498,4.7488937,9
-1.4340267,6.9124928,9
-6.0555663,-5.5752845,1
-1.790574,-0.88028896,8
2.4121888,-2.5029647,3
2.0540736,0.7253479,5
-3.1031606,-1.1610454,8
8.427464,0.707272,6
1.265778,1.5540653,5
-3.4899356,4.200713,9
-7.2886143,3.3201287,7
1.3307679,-7.9699736,2
0.6731492,1.8068663,5
10.988308,-0.4999023,0
-2.9377205,-1.24618,8
1.7818933,1.0446414,5
-6.462628,-4.760091,1
-4.5498595,-10.10703,1
13.164971,0.22099578,0
-2.8189619,5.3844194,9
-6.4191427,-4.852483,1
-1.6862777,-1.6196586,8
7.843827,-2.9247024,6
-7.1106706,5.314046,7
13.166822,0.58989435,0
-2.9468594,6.237642,9
2.4322813,-2.6443477,3
12.659132,1.4258817,0
-3.086109,-1.4000835,8
-0.26981053,-0.25904426,8
-3.8050852,4.2441173,9
7.5212817,-3.1996942,6
-6.413395,2.145982,7
-2.1926785,-1.3892435,8
-4.6373515,8.497649,4
-7.3461413,4.61926,7
1.3387413,1.1578957,5
-3.082913,5.6962695,9
0.77550703,-6.7910686,2
7.2678556,-1.2359927,6
-6.602752,2.1274009,7
-2.017462,8.58573,4
1.3595625,1.191189,5
-3.091459,5.4973173,9
0.6245544,-6.7755103,2
0.77962965,-1.475591,3
-6.077306,-5.637339,1
6.9153686,-0.98515505,6
2.1638196,-3.10924,3
-2.753358,6.1297755,9
0.8467425,-6.766214,2
-0.78587776,-6.77486,2
1.7252631,0.75942343,5
7.3286037,-2.2214258,6
-2.947308,-1.7249403,8
11.851375,0.48584908,0
-7.359014,3.0395799,7
-7.950108,5.5942087,7
-6.9332356,-4.0283084,1
-5.020378,4.3118386,9
-3.1143239,-1.1839926,8
-6.883363,5.146085,7
13.197734,-0.18923022,0
-1.0448529,6.8335104,9
-4.262283,3.9856892,9
-1.5579171,8.554995,4
7.785302,-2.7578766,6
-1.2517458,-6.7116055,2
-2.9828193,-1.2594784,8
1.6214933,0.4712676,5
-6.0758977,-5.551778,1
-3.7493513,7.728032,4
-6.175558,-5.3831816,1
2.240811,0.9990204,5
1.3798225,1.0238206,5
-6.4625483,-8.837545,1
-6.9823875,2.4162714,7
1.6589634,-2.0697784,3
7.8541102,-2.4887779,6
-2.2226148,8.093386,4
1.9114039,-3.2987037,3
1.3712606,-8.101778,2
1.3708519,1.2205138,5
6.5995746,-1.6859148,6
-4.364192,9.102728,4
-1.7528765,8.326805,4
12.741354,-0.58965343,0
-4.2420974,7.8278213,4
-4.1495686,9.182477,4
6.7751994,-2.8130407,6
-7.0511556,2.4340744,7
-2.352901,5.5080166,2
-4.231022,9.180015,4
0.8767584,-2.178328,3
2.5000274,-3.0625775,3
-2.5446327,-0.9513277,8
13.177045,-0.12863314,0
12.521338,0.07419282,0
2.225959,-2.977202,3
-0.5076189,-7.625962,2
0.5266967,-6.362429,2
-5.9596114,3.6341064,9
-3.18047,-1.4925143,8
-0.48219523,-8.055483,2
2.1863587,-3.083335,3
-7.3217583,3.9759479,7
12.713067,-0.4657849,0
-4.2757864,-11.062326,1
-6.4966493,-5.0807486,1
11.679753,1.890973,0
1.1691035,-8.085881,2
2.5185134,-1.6866702,3
1.8781759,-0.80234164,3
-1.0201418,-0.35489166,8
-3.3065,8.653497,4
0.6536583,-2.1732857,3
-0.12278343,3.215016,5
-7.2416563,2.6012526,7
7.554839,-2.0366697,6
-1.9042474,8.587679,4
-8.2634115,3.6475422,7
-6.8499913,-7.216071,7
-3.2534351,-1.1823807,8
2.5258539,0.31332967,5
-3.551752,4.1600704,9
-6.7013927,3.9249904,7
13.563649,-0.0768215,0
1.502322,-1.4866382,3
-6.528411,-5.0074453,1
-4.859543,-9.1168785,6
1.2959243,-7.8138676,2
-4.836316,7.5011206,4
1.6928107,-1.7383394,3
-4.9348803,9.196578,4
-4.4144044,9.0937805,4
-6.726387,4.216198,7
-0.086347595,2.6903403,5
-4.4968147,5.6161532,9
7.8270383,-2.5849426,6
12.291332,0.33229798,9
13.221075,-0.48757577,0
-7.6256523,4.9460244,7
-7.0033374,-4.45311,1
-2.7448895,7.746988,4
1.5893971,-7.855262,2
-8.45988,5.414002,7
2.0949996,-2.7517617,3
8.100006,-0.8021164,6
-7.34487,2.1038291,7
1.89352,2.2601583,5
-3.7423677,-1.2575881,8
-2.631249,8.591188,4
0.07010507,2.97119,5
6.923047,-1.6546004,5
1.5481694,-7.259055,2
-6.218625,2.31042,7
-6.62233,-4.7422333,1
-5.523639,-8.212131,1
0.11422925,3.0275645,5
6.314871,-2.8305962,6
-3.183776,-1.0705655,8
2.7326238,0.014299028,5
-2.9582958,-0.83788776,8
-2.114684,8.320191,4
12.615805,-0.43472978,0
-7.41775,3.0403712,7
-3.207556,4.3813033,9
-3.792927,3.952742,9
1.6681503,-7.3227983,2
-2.1691656,6.3680997,9
-7.7657967,2.706244,7
-7.8426833,3.3993647,7
-3.9670246,-1.291212,8
-6.4862,4.8943033,7
-5.1455536,9.164973,4
-1.4672998,-6.8806634,2
7.3671994,-3.5077167,6
-1.8865575,6.1069016,9
-6.850358,-4.8485847,1
-8.30428,3.4335558,7
12.591882,-0.8789481,0
8.152498,-0.500946,6
-5.0036674,8.242984,4
-1.2612574,-7.1381187,2
-0.025002182,3.2999697,5
-6.225102,2.3703792,7
12.89941,-0.23422052,0
-6.5110493,3.6991515,7
-6.977223,-4.573118,1
11.158959,-0.07351245,0
1.1078671,-2.2850003,3
-7.103472,2.7553062,7
7.514969,-3.2649913,6
1.7791201,0.7557142,5
12.464502,-0.81409496,0
6.8195558,-2.0400853,6
-6.523082,-4.5198507,1
2.384523,1.6656684,5
-6.7394433,-4.8007326,1
-7.9373817,4.0045567,7
-3.125138,-1.588209,8
0.9071361,2.2542226,5
13.133574,-0.24052359,0
2.3474386,-0.51635927,3
-4.4173083,9.1705065,4
-6.3476963,4.591177,7
-7.896045,3.0469182,7
2.5920732,0.36118132,5
-7.676671,2.307286,7
-2.2892187,-0.40528604,8
7.6653085,-3.1826863,6
-0.67677015,-0.004642379,9
